"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 29, 2018","0.054140","0.056195","0.056459","0.054000","36.64K","-3.66%"
"Mar 28, 2018","0.056195","0.057488","0.058000","0.055928","12.88K","-2.25%"
"Mar 27, 2018","0.057488","0.059790","0.060000","0.056565","27.61K","-3.85%"
"Mar 26, 2018","0.059790","0.062000","0.062082","0.059183","29.37K","-3.56%"
"Mar 25, 2018","0.062000","0.061045","0.062394","0.060728","13.48K","1.71%"
"Mar 24, 2018","0.060960","0.061021","0.061466","0.060003","13.92K","-0.10%"
"Mar 23, 2018","0.061021","0.061863","0.062054","0.060620","12.14K","-1.36%"
"Mar 22, 2018","0.061863","0.062800","0.063574","0.060790","18.22K","-1.49%"
"Mar 21, 2018","0.062800","0.062665","0.064875","0.062000","22.86K","0.22%"
"Mar 20, 2018","0.062665","0.064540","0.064809","0.062076","19.33K","-2.91%"
"Mar 19, 2018","0.064540","0.065595","0.066904","0.063239","27.71K","-1.61%"
"Mar 18, 2018","0.065595","0.069792","0.069940","0.061913","65.83K","-6.01%"
"Mar 17, 2018","0.069792","0.072389","0.073626","0.069790","16.16K","-3.59%"
"Mar 16, 2018","0.072389","0.073877","0.074400","0.071595","13.57K","-2.01%"
"Mar 15, 2018","0.073877","0.074570","0.075383","0.073000","23.52K","-0.91%"
"Mar 14, 2018","0.074555","0.075346","0.076318","0.073181","17.73K","-0.96%"
"Mar 13, 2018","0.075281","0.076427","0.077302","0.074705","15.66K","-1.50%"
"Mar 12, 2018","0.076427","0.075662","0.077161","0.074214","15.83K","1.01%"
"Mar 11, 2018","0.075662","0.077759","0.079720","0.074799","19.28K","-2.70%"
"Mar 10, 2018","0.077759","0.078458","0.079730","0.076999","14.35K","-0.89%"
"Mar 09, 2018","0.078458","0.075000","0.078740","0.074500","24.66K","4.87%"
"Mar 08, 2018","0.074814","0.075940","0.077279","0.074389","18.91K","-1.29%"
"Mar 07, 2018","0.075793","0.076016","0.076699","0.073539","25.23K","-0.30%"
"Mar 06, 2018","0.076018","0.074020","0.076410","0.073881","23.57K","2.78%"
"Mar 05, 2018","0.073959","0.075111","0.075700","0.073250","21.34K","-1.53%"
"Mar 04, 2018","0.075111","0.074500","0.077630","0.074389","12.26K","0.82%"
"Mar 03, 2018","0.074500","0.077557","0.077623","0.074356","15.06K","-3.94%"
"Mar 02, 2018","0.077557","0.079735","0.079735","0.077148","18.48K","-2.73%"
"Mar 01, 2018","0.079735","0.082501","0.082911","0.079232","17.98K","-3.35%"
"Feb 28, 2018","0.082501","0.082210","0.083032","0.079864","17.74K","0.35%"
"Feb 27, 2018","0.082210","0.084000","0.085500","0.081580","19.41K","-2.13%"
"Feb 26, 2018","0.084000","0.087799","0.089345","0.083450","26.29K","-4.33%"
"Feb 25, 2018","0.087799","0.086097","0.088650","0.085936","17.79K","1.98%"
"Feb 24, 2018","0.086097","0.084318","0.086571","0.082867","30.45K","2.11%"
"Feb 23, 2018","0.084318","0.081636","0.086000","0.081568","30.85K","3.29%"
"Feb 22, 2018","0.081636","0.080031","0.081990","0.079361","20.83K","2.00%"
"Feb 21, 2018","0.080036","0.078715","0.081800","0.077822","32.65K","1.68%"
"Feb 20, 2018","0.078715","0.084080","0.084086","0.077260","36.26K","-6.38%"
"Feb 19, 2018","0.084080","0.088000","0.089200","0.083801","27.97K","-4.38%"
"Feb 18, 2018","0.087930","0.087944","0.089521","0.086028","23.00K","-0.02%"
"Feb 17, 2018","0.087944","0.092002","0.093121","0.087650","25.57K","-4.41%"
"Feb 16, 2018","0.092001","0.092200","0.094500","0.090795","30.13K","-0.22%"
"Feb 15, 2018","0.092200","0.097405","0.097405","0.091016","31.42K","-5.34%"
"Feb 14, 2018","0.097405","0.098621","0.098770","0.096000","22.46K","-1.23%"
"Feb 13, 2018","0.098621","0.097371","0.098776","0.096888","15.07K","1.28%"
"Feb 12, 2018","0.097371","0.100275","0.100600","0.097000","16.05K","-2.90%"
"Feb 11, 2018","0.100275","0.099700","0.101130","0.099261","11.20K","0.58%"
"Feb 10, 2018","0.099700","0.101173","0.101308","0.099040","21.61K","-1.46%"
"Feb 09, 2018","0.101173","0.098800","0.101603","0.098682","23.91K","2.40%"
"Feb 08, 2018","0.098800","0.098961","0.101196","0.096295","22.52K","-0.47%"
"Feb 07, 2018","0.099264","0.102175","0.102485","0.098600","25.44K","-2.81%"
"Feb 06, 2018","0.102134","0.100696","0.102969","0.094000","59.80K","1.43%"
"Feb 05, 2018","0.100696","0.101036","0.103379","0.095635","58.37K","-0.34%"
"Feb 04, 2018","0.101036","0.105620","0.105890","0.099247","28.53K","-4.34%"
"Feb 03, 2018","0.105620","0.103924","0.107540","0.102921","26.58K","1.63%"
"Feb 02, 2018","0.103924","0.113054","0.113380","0.097123","90.42K","-8.08%"
"Feb 01, 2018","0.113054","0.109005","0.122778","0.109005","95.15K","3.71%"
"Jan 31, 2018","0.109005","0.105726","0.110521","0.105041","44.54K","3.10%"
"Jan 30, 2018","0.105726","0.104497","0.108000","0.102700","52.30K","0.82%"
"Jan 29, 2018","0.104871","0.105169","0.105851","0.102685","36.66K","-0.28%"
"Jan 28, 2018","0.105169","0.097400","0.105407","0.096830","44.49K","7.98%"
"Jan 27, 2018","0.097400","0.094644","0.097900","0.093970","31.24K","2.91%"
"Jan 26, 2018","0.094644","0.093880","0.097118","0.092251","53.75K","0.81%"
"Jan 25, 2018","0.093880","0.093441","0.095201","0.092797","37.33K","0.73%"
"Jan 24, 2018","0.093199","0.091005","0.094000","0.090056","50.49K","2.41%"
"Jan 23, 2018","0.091005","0.092362","0.092450","0.088931","51.10K","-1.47%"
"Jan 22, 2018","0.092362","0.091119","0.093000","0.090361","50.30K","1.36%"
"Jan 21, 2018","0.091119","0.090000","0.092632","0.089000","37.35K","0.99%"
"Jan 20, 2018","0.090229","0.089900","0.091227","0.087562","34.37K","0.37%"
"Jan 19, 2018","0.089900","0.090400","0.093000","0.089376","49.76K","-0.55%"
"Jan 18, 2018","0.090400","0.091759","0.092324","0.088200","71.91K","-1.48%"
"Jan 17, 2018","0.091759","0.092195","0.095000","0.082458","141.82K","-0.59%"
"Jan 16, 2018","0.092300","0.093705","0.096852","0.084000","166.50K","-1.50%"
"Jan 15, 2018","0.093705","0.099800","0.100795","0.091046","85.19K","-6.11%"
"Jan 14, 2018","0.099800","0.097307","0.100000","0.095160","57.36K","2.47%"
"Jan 13, 2018","0.097399","0.091458","0.100650","0.089603","89.56K","6.39%"
"Jan 12, 2018","0.091550","0.085934","0.091909","0.084430","71.77K","6.77%"
"Jan 11, 2018","0.085744","0.083690","0.091482","0.083690","142.45K","2.55%"
"Jan 10, 2018","0.083611","0.089397","0.097600","0.082870","226.73K","-6.35%"
"Jan 09, 2018","0.089280","0.075600","0.091110","0.075400","164.93K","18.10%"
"Jan 08, 2018","0.075600","0.069000","0.079870","0.068970","220.92K","9.57%"
"Jan 07, 2018","0.069000","0.058500","0.069700","0.058400","117.05K","17.95%"
"Jan 06, 2018","0.058500","0.057000","0.061350","0.055310","104.65K","2.63%"
"Jan 05, 2018","0.057000","0.062120","0.068310","0.055060","203.86K","-8.24%"
"Jan 04, 2018","0.062120","0.062450","0.069030","0.059830","180.44K","-0.53%"
"Jan 03, 2018","0.062450","0.058370","0.064280","0.056500","147.67K","6.99%"
"Jan 02, 2018","0.058370","0.056170","0.065530","0.053250","244.31K","3.92%"
"Jan 01, 2018","0.056170","0.053490","0.057000","0.053340","76.07K","5.01%"
"Dec 31, 2017","0.053490","0.055030","0.055850","0.052270","78.79K","-2.80%"
"Dec 30, 2017","0.055030","0.051220","0.055600","0.050110","158.13K","7.44%"
"Dec 29, 2017","0.051220","0.049760","0.051700","0.049010","87.37K","2.93%"
"Dec 28, 2017","0.049760","0.047820","0.050620","0.047720","80.97K","4.06%"
"Dec 27, 2017","0.047820","0.047870","0.048950","0.046190","70.89K","-0.10%"
"Dec 26, 2017","0.047870","0.051960","0.053500","0.046000","111.27K","-7.87%"
"Dec 25, 2017","0.051960","0.048810","0.053110","0.048660","115.31K","6.45%"
"Dec 24, 2017","0.048810","0.048190","0.049100","0.047100","90.38K","1.29%"
"Dec 23, 2017","0.048190","0.047730","0.049050","0.047240","91.59K","0.96%"
"Dec 22, 2017","0.047730","0.050460","0.051710","0.045230","284.78K","-5.41%"
"Dec 21, 2017","0.050460","0.048400","0.051600","0.047520","188.46K","4.26%"
"Dec 20, 2017","0.048400","0.046190","0.049290","0.044710","232.43K","4.78%"
"Dec 19, 2017","0.046190","0.041560","0.047120","0.040800","252.16K","11.14%"
"Dec 18, 2017","0.041560","0.037600","0.042920","0.037120","173.56K","10.53%"
"Dec 17, 2017","0.037600","0.035490","0.038620","0.035490","139.15K","5.95%"
"Dec 16, 2017","0.035490","0.038700","0.040800","0.034770","163.90K","-8.29%"
"Dec 15, 2017","0.038700","0.041820","0.042100","0.034300","242.44K","-7.46%"
"Dec 14, 2017","0.041820","0.042720","0.046060","0.040000","301.52K","-2.11%"
"Dec 13, 2017","0.042720","0.037440","0.043740","0.036000","394.30K","14.10%"
"Dec 12, 2017","0.037440","0.030700","0.039020","0.029710","458.28K","21.95%"
"Dec 11, 2017","0.030700","0.028640","0.031090","0.026820","191.13K","7.19%"
"Dec 10, 2017","0.028640","0.031290","0.032980","0.027780","206.01K","-8.47%"
"Dec 09, 2017","0.031290","0.027760","0.034810","0.027500","283.22K","12.72%"
"Dec 08, 2017","0.027760","0.024880","0.031700","0.023700","479.88K","11.58%"
"Dec 07, 2017","0.024880","0.030330","0.032320","0.024710","445.83K","-17.97%"
"Dec 06, 2017","0.030330","0.038970","0.038970","0.029000","337.56K","-22.17%"
"Dec 05, 2017","0.038970","0.040090","0.040430","0.038500","81.93K","-2.79%"
"Dec 04, 2017","0.040090","0.041290","0.041290","0.039800","66.68K","-2.91%"
"Dec 03, 2017","0.041290","0.041810","0.042200","0.040400","90.70K","-1.24%"
"Dec 02, 2017","0.041810","0.042450","0.042660","0.041600","59.07K","-1.51%"
"Dec 01, 2017","0.042450","0.043770","0.044570","0.042200","82.86K","-3.02%"
"Nov 30, 2017","0.043770","0.043200","0.044840","0.042450","133.02K","1.32%"
"Nov 29, 2017","0.043200","0.046960","0.047910","0.043050","259.90K","-8.01%"
"Nov 28, 2017","0.046960","0.048810","0.049420","0.046340","129.58K","-3.79%"
"Nov 27, 2017","0.048810","0.050590","0.050900","0.048500","117.52K","-3.52%"
"Nov 26, 2017","0.050590","0.052850","0.052990","0.047660","202.65K","-4.28%"
"Nov 25, 2017","0.052850","0.057460","0.059120","0.052850","187.78K","-8.02%"
